user_id,chapter,started,finished,progress_pct
U00100,第8章,1,0,0
U00100,第9章,1,0,0
U00100,第10章,1,1,100
U00101,第1章,0,0,91
U00101,第2章,1,0,0
U00101,第3章,1,0,0
U00101,第4章,1,0,0
U00101,第5章,1,0,0
U00101,第6章,1,0,0
U00101,第7章,1,0,0
U00101,第8章,1,0,0
U00101,第9章,1,0,0
U00101,第10章,1,1,100
U00102,第1章,0,1,100
U00102,第2章,0,1,100
U00102,第3章,0,1,100
U00102,第4章,1,1,100
U00102,第5章,1,1,100
U00102,第6章,1,0,92
U00102,第7章,1,0,0
U00102,第8章,1,0,0
U00102,第9章,1,0,0
U00102,第10章,1,1,100
U00103,第1章,1,0,0
U00103,第2章,1,0,0
U00103,第3章,1,0,0
U00103,第4章,1,0,0
U00103,第5章,1,0,0
U00103,第6章,1,0,0
U00103,第7章,1,0,0
U00103,第8章,1,0,0
U00103,第9章,1,0,0
U00103,第10章,1,0,61
U00104,第1章,0,1,100
U00104,第2章,1,1,100
U00104,第3章,1,1,100
U00104,第4章,1,0,67
U00104,第5章,1,0,0
U00104,第6章,1,0,0
U00104,第7章,1,0,0
U00104,第8章,1,0,0
U00104,第9章,1,0,0
U00104,第10章,1,1,100
U00105,第1章,0,1,100
U00105,第2章,0,1,100
U00105,第3章,1,1,100
U00105,第4章,1,1,100
U00105,第5章,1,1,100
U00105,第6章,1,1,100
U00105,第7章,1,1,100
U00105,第8章,1,1,100
U00105,第9章,1,0,52
U00105,第10章,1,1,100
U00106,第1章,1,1,100
U00106,第2章,1,1,100
U00106,第3章,1,1,100
U00106,第4章,1,1,100
U00106,第5章,1,1,100
U00106,第6章,1,1,100
U00106,第7章,1,1,100
U00106,第8章,1,0,98
U00106,第9章,1,0,0
U00106,第10章,1,1,100
U00107,第1章,1,0,0
U00107,第2章,1,0,0
U00107,第3章,1,0,0
U00107,第4章,1,0,0
U00107,第5章,1,0,0
U00107,第6章,1,0,0
U00107,第7章,1,0,0
U00107,第8章,1,0,0
U00107,第9章,1,0,0
U00107,第10章,1,0,52
U00108,第1章,1,1,100
U00108,第2章,1,1,100
U00108,第3章,1,1,100
U00108,第4章,1,1,100
U00108,第5章,1,1,100
U00108,第6章,1,0,73
U00108,第7章,1,0,0
U00108,第8章,1,0,0
U00108,第9章,1,0,0
U00108,第10章,1,1,100
U00109,第1章,1,1,100
U00109,第2章,1,1,100
U00109,第3章,1,1,100
U00109,第4章,1,1,100
U00109,第5章,1,1,100
U00109,第6章,1,1,100
U00109,第7章,1,0,9
U00109,第8章,1,0,0
U00109,第9章,1,0,0
U00109,第10章,1,1,100
U00110,第1章,0,1,100
U00110,第2章,0,0,16
U00110,第3章,0,0,0
U00110,第4章,1,0,0
U00110,第5章,1,0,0
U00110,第6章,1,0,0
U00110,第7章,1,0,0
U00110,第8章,1,0,0
U00110,第9章,1,0,0
U00110,第10章,1,1,100
U00111,第1章,1,1,100
U00111,第2章,1,1,100
U00111,第3章,1,0,40
U00111,第4章,1,0,0
U00111,第5章,1,0,0
U00111,第6章,1,0,0
U00111,第7章,1,0,0
U00111,第8章,1,0,0
U00111,第9章,1,0,0
U00111,第10章,1,1,100
U00112,第1章,0,1,100
U00112,第2章,1,1,100
U00112,第3章,1,1,100
U00112,第4章,1,1,100
U00112,第5章,1,1,100
U00112,第6章,1,1,100
U00112,第7章,1,1,100
U00112,第8章,1,0,82
U00112,第9章,1,0,0
U00112,第10章,1,1,100
U00113,第1章,0,1,100
U00113,第2章,0,1,100
U00113,第3章,1,0,9
U00113,第4章,1,0,0
U00113,第5章,1,0,0
U00113,第6章,1,0,0
U00113,第7章,1,0,0
U00113,第8章,1,0,0
U00113,第9章,1,0,0
U00113,第10章,1,1,100
U00114,第1章,0,1,100
U00114,第2章,0,0,57
U00114,第3章,0,0,0
U00114,第4章,1,0,0
U00114,第5章,1,0,0
U00114,第6章,1,0,0
U00114,第7章,1,0,0
U00114,第8章,1,0,0
U00114,第9章,1,0,0
U00114,第10章,1,1,100
U00115,第1章,0,1,100
U00115,第2章,1,1,100
U00115,第3章,1,1,100
U00115,第4章,1,1,100
U00115,第5章,1,1,100
U00115,第6章,1,1,100
U00115,第7章,1,1,100
U00115,第8章,1,1,100
U00115,第9章,1,0,59
U00115,第10章,1,1,100
U00116,第1章,0,0,87
U00116,第2章,0,0,0
U00116,第3章,0,0,0
U00116,第4章,1,0,0
U00116,第5章,1,0,0
U00116,第6章,1,0,0
U00116,第7章,1,0,0
U00116,第8章,1,0,0
U00116,第9章,1,0,0
U00116,第10章,1,1,100
U00117,第1章,0,1,100
U00117,第2章,0,1,100
U00117,第3章,0,1,100
U00117,第4章,1,1,100
U00117,第5章,1,1,100
U00117,第6章,1,1,100
U00117,第7章,1,0,66
U00117,第8章,1,0,0
U00117,第9章,1,0,0
U00117,第10章,1,1,100
U00118,第1章,0,1,100
U00118,第2章,0,1,100
U00118,第3章,1,1,100
U00118,第4章,1,1,100
U00118,第5章,1,0,44
U00118,第6章,1,0,0
U00118,第7章,1,0,0
U00118,第8章,1,0,0
U00118,第9章,1,0,0
U00118,第10章,1,1,100
U00119,第1章,0,1,100
U00119,第2章,1,1,100
U00119,第3章,1,1,100
U00119,第4章,1,1,100
U00119,第5章,1,0,16
U00119,第6章,1,0,0
U00119,第7章,1,0,0
U00119,第8章,1,0,0
U00119,第9章,1,0,0
U00119,第10章,1,1,100
U00120,第1章,0,1,100
U00120,第2章,0,1,100
U00120,第3章,1,1,100
U00120,第4章,1,1,100
U00120,第5章,1,0,99
U00120,第6章,1,0,0
U00120,第7章,1,0,0
U00120,第8章,1,0,0
U00120,第9章,1,0,0
U00120,第10章,1,1,100
U00121,第1章,0,1,100
U00121,第2章,0,1,100
U00121,第3章,0,1,100
U00121,第4章,1,1,100
U00121,第5章,1,1,100
U00121,第6章,1,0,70
U00121,第7章,1,0,0
U00121,第8章,1,0,0
U00121,第9章,1,0,0
U00121,第10章,1,1,100
U00122,第1章,1,1,100
U00122,第2章,1,1,100
U00122,第3章,1,1,100
U00122,第4章,1,1,100
U00122,第5章,1,0,81
U00122,第6章,1,0,0
U00122,第7章,1,0,0
U00122,第8章,1,0,0
U00122,第9章,1,0,0
U00122,第10章,1,1,100
U00123,第1章,1,1,100
U00123,第2章,1,0,75
U00123,第3章,1,0,0
U00123,第4章,1,0,0
U00123,第5章,1,0,0
U00123,第6章,1,0,0
U00123,第7章,1,0,0
U00123,第8章,1,0,0
U00123,第9章,1,0,0
U00123,第10章,1,1,100
U00124,第1章,1,1,100
U00124,第2章,1,1,100
U00124,第3章,1,1,100
U00124,第4章,1,1,100
U00124,第5章,1,1,100
U00124,第6章,1,1,100
U00124,第7章,1,1,100
U00124,第8章,1,0,23
U00124,第9章,1,0,0
U00124,第10章,1,1,100
U00125,第1章,0,1,100
U00125,第2章,0,1,100
U00125,第3章,0,0,98
U00125,第4章,1,0,0
U00125,第5章,1,0,0
U00125,第6章,1,0,0
U00125,第7章,1,0,0
U00125,第8章,1,0,0
U00125,第9章,1,0,0
U00125,第10章,1,1,100
U00126,第1章,0,1,100
U00126,第2章,1,1,100
U00126,第3章,1,1,100
U00126,第4章,1,1,100
U00126,第5章,1,1,100
U00126,第6章,1,1,100
U00126,第7章,1,0,16
U00126,第8章,1,0,0
U00126,第9章,1,0,0
U00126,第10章,1,1,100
U00127,第1章,0,1,100
U00127,第2章,1,1,100
U00127,第3章,1,1,100
U00127,第4章,1,1,100
U00127,第5章,1,1,100
U00127,第6章,1,1,100
U00127,第7章,1,1,100
U00127,第8章,1,0,55
U00127,第9章,1,0,0
U00127,第10章,1,1,100
U00128,第1章,0,1,100
U00128,第2章,0,1,100
U00128,第3章,1,1,100
U00128,第4章,1,1,100
U00128,第5章,1,1,100
U00128,第6章,1,0,64
U00128,第7章,1,0,0
U00128,第8章,1,0,0
U00128,第9章,1,0,0
U00128,第10章,1,1,100
U00129,第1章,0,0,0
U00129,第2章,0,0,0
U00129,第3章,0,0,0
U00129,第4章,1,0,0
U00129,第5章,1,0,0
U00129,第6章,1,0,0
U00129,第7章,1,0,0
U00129,第8章,1,0,0
U00129,第9章,1,0,0
U00129,第10章,1,0,7
U00130,第1章,0,1,100
U00130,第2章,1,1,100
U00130,第3章,1,1,100
U00130,第4章,1,1,100
U00130,第5章,1,1,100
U00130,第6章,1,1,100
U00130,第7章,1,1,100
U00130,第8章,1,1,100
U00130,第9章,1,0,15
U00130,第10章,1,1,100
U00131,第1章,0,0,0
U00131,第2章,0,0,0
U00131,第3章,1,0,0
U00131,第4章,1,0,0
U00131,第5章,1,0,0
U00131,第6章,1,0,0
U00131,第7章,1,0,0
U00131,第8章,1,0,0
U00131,第9章,1,0,0
U00131,第10章,1,0,66
U00132,第1章,1,1,100
U00132,第2章,1,1,100
U00132,第3章,1,1,100
U00132,第4章,1,1,100
U00132,第5章,1,1,100
U00132,第6章,1,1,100
U00132,第7章,1,1,100
U00132,第8章,1,0,19
U00132,第9章,1,0,0
U00132,第10章,1,1,100
U00133,第1章,0,1,100
U00133,第2章,0,0,38
U00133,第3章,1,0,0
U00133,第4章,1,0,0
U00133,第5章,1,0,0
U00133,第6章,1,0,0
U00133,第7章,1,0,0
U00133,第8章,1,0,0
U00133,第9章,1,0,0
U00133,第10章,1,1,100
U00134,第1章,0,1,100
U00134,第2章,0,1,100
U00134,第3章,1,1,100
U00134,第4章,1,0,21
U00134,第5章,1,0,0
U00134,第6章,1,0,0
U00134,第7章,1,0,0
U00134,第8章,1,0,0
U00134,第9章,1,0,0
U00134,第10章,1,1,100
U00135,第1章,1,0,20
U00135,第2章,1,0,0
U00135,第3章,1,0,0
U00135,第4章,1,0,0
U00135,第5章,1,0,0
U00135,第6章,1,0,0
U00135,第7章,1,0,0
U00135,第8章,1,0,0
U00135,第9章,1,0,0
U00135,第10章,1,1,100
U00136,第1章,0,1,100
U00136,第2章,0,1,100
U00136,第3章,1,1,100
U00136,第4章,1,1,100
U00136,第5章,1,1,100
U00136,第6章,1,0,41
U00136,第7章,1,0,0
U00136,第8章,1,0,0
U00136,第9章,1,0,0
U00136,第10章,1,1,100
U00137,第1章,0,1,100
U00137,第2章,0,1,100
U00137,第3章,0,1,100
U00137,第4章,1,1,100
U00137,第5章,1,0,90
U00137,第6章,1,0,0
U00137,第7章,1,0,0
U00137,第8章,1,0,0
U00137,第9章,1,0,0
U00137,第10章,1,1,100
U00138,第1章,0,0,28
U00138,第2章,0,0,0
U00138,第3章,1,0,0
U00138,第4章,1,0,0
U00138,第5章,1,0,0
U00138,第6章,1,0,0
U00138,第7章,1,0,0
U00138,第8章,1,0,0
U00138,第9章,1,0,0
U00138,第10章,1,1,100
U00139,第1章,1,1,100
U00139,第2章,1,1,100
U00139,第3章,1,1,100
U00139,第4章,1,1,100
U00139,第5章,1,1,100
U00139,第6章,1,1,100
U00139,第7章,1,1,100
U00139,第8章,1,1,100
U00139,第9章,1,0,44
U00139,第10章,1,1,100
U00140,第1章,0,0,0
U00140,第2章,0,0,0
U00140,第3章,1,0,0
U00140,第4章,1,0,0
U00140,第5章,1,0,0
U00140,第6章,1,0,0
U00140,第7章,1,0,0
U00140,第8章,1,0,0
U00140,第9章,1,0,0
U00140,第10章,1,0,66
U00141,第1章,0,0,0
U00141,第2章,1,0,0
U00141,第3章,1,0,0
U00141,第4章,1,0,0
U00141,第5章,1,0,0
U00141,第6章,1,0,0
U00141,第7章,1,0,0
U00141,第8章,1,0,0
U00141,第9章,1,0,0
U00141,第10章,1,0,36
U00142,第1章,1,0,10
U00142,第2章,1,0,0
U00142,第3章,1,0,0
U00142,第4章,1,0,0
U00142,第5章,1,0,0
U00142,第6章,1,0,0
U00142,第7章,1,0,0
U00142,第8章,1,0,0
U00142,第9章,1,0,0
U00142,第10章,1,1,100
U00143,第1章,0,1,100
U00143,第2章,1,1,100
U00143,第3章,1,1,100
U00143,第4章,1,1,100
U00143,第5章,1,1,100
U00143,第6章,1,0,32
U00143,第7章,1,0,0
U00143,第8章,1,0,0
U00143,第9章,1,0,0
U00143,第10章,1,1,100
U00144,第1章,0,1,100
U00144,第2章,0,1,100
U00144,第3章,1,1,100
U00144,第4章,1,1,100
U00144,第5章,1,1,100
U00144,第6章,1,1,100
U00144,第7章,1,1,100
U00144,第8章,1,0,25
U00144,第9章,1,0,0
U00144,第10章,1,1,100
U00145,第1章,0,0,81
U00145,第2章,1,0,0
U00145,第3章,1,0,0
U00145,第4章,1,0,0
U00145,第5章,1,0,0
U00145,第6章,1,0,0
U00145,第7章,1,0,0
U00145,第8章,1,0,0
U00145,第9章,1,0,0
U00145,第10章,1,1,100
U00146,第1章,1,1,100
U00146,第2章,1,1,100
U00146,第3章,1,1,100
U00146,第4章,1,1,100
U00146,第5章,1,1,100
U00146,第6章,1,0,70
U00146,第7章,1,0,0
U00146,第8章,1,0,0
U00146,第9章,1,0,0
U00146,第10章,1,1,100
U00147,第1章,0,0,35
U00147,第2章,1,0,0
U00147,第3章,1,0,0
U00147,第4章,1,0,0
U00147,第5章,1,0,0
U00147,第6章,1,0,0
U00147,第7章,1,0,0
U00147,第8章,1,0,0
U00147,第9章,1,0,0
U00147,第10章,1,1,100
U00148,第1章,0,0,16
U00148,第2章,1,0,0
U00148,第3章,1,0,0
U00148,第4章,1,0,0
U00148,第5章,1,0,0
U00148,第6章,1,0,0
U00148,第7章,1,0,0
U00148,第8章,1,0,0
U00148,第9章,1,0,0
U00148,第10章,1,1,100
U00149,第1章,0,1,100
U00149,第2章,0,1,100
U00149,第3章,0,1,100
U00149,第4章,1,1,100
U00149,第5章,1,1,100
U00149,第6章,1,0,80
U00149,第7章,1,0,0
U00149,第8章,1,0,0
U00149,第9章,1,0,0
U00149,第10章,1,1,100
U00150,第1章,0,1,100
U00150,第2章,0,1,100
U00150,第3章,1,1,100
U00150,第4章,1,1,100
U00150,第5章,1,1,100
U00150,第6章,1,1,100
U00150,第7章,1,1,100
U00150,第8章,1,0,38
U00150,第9章,1,0,0
U00150,第10章,1,1,100
U00151,第1章,1,1,100
U00151,第2章,1,1,100
U00151,第3章,1,1,100
U00151,第4章,1,1,100
U00151,第5章,1,1,100
U00151,第6章,1,0,78
U00151,第7章,1,0,0
U00151,第8章,1,0,0
U00151,第9章,1,0,0
U00151,第10章,1,1,100
U00152,第1章,1,0,68
U00152,第2章,1,0,0
U00152,第3章,1,0,0
U00152,第4章,1,0,0
U00152,第5章,1,0,0
U00152,第6章,1,0,0
U00152,第7章,1,0,0
U00152,第8章,1,0,0
U00152,第9章,1,0,0
U00152,第10章,1,1,100
U00153,第1章,0,1,100
U00153,第2章,0,1,100
U00153,第3章,1,1,100
U00153,第4章,1,1,100
U00153,第5章,1,0,11
U00153,第6章,1,0,0
U00153,第7章,1,0,0
U00153,第8章,1,0,0
U00153,第9章,1,0,0
U00153,第10章,1,1,100
U00154,第1章,0,1,100
U00154,第2章,0,1,100
U00154,第3章,0,0,64
U00154,第4章,1,0,0
U00154,第5章,1,0,0
U00154,第6章,1,0,0
U00154,第7章,1,0,0
U00154,第8章,1,0,0
U00154,第9章,1,0,0
U00154,第10章,1,1,100
U00155,第1章,0,1,100
U00155,第2章,0,1,100
U00155,第3章,0,1,100
U00155,第4章,1,1,100
U00155,第5章,1,1,100
U00155,第6章,1,0,82
U00155,第7章,1,0,0
U00155,第8章,1,0,0
U00155,第9章,1,0,0
U00155,第10章,1,1,100
U00156,第1章,1,1,100
U00156,第2章,1,1,100
U00156,第3章,1,1,100
U00156,第4章,1,1,100
U00156,第5章,1,1,100
U00156,第6章,1,0,21
U00156,第7章,1,0,0
U00156,第8章,1,0,0
U00156,第9章,1,0,0
U00156,第10章,1,1,100
U00157,第1章,0,0,75
U00157,第2章,1,0,0
U00157,第3章,1,0,0
U00157,第4章,1,0,0
U00157,第5章,1,0,0
U00157,第6章,1,0,0
U00157,第7章,1,0,0
U00157,第8章,1,0,0
U00157,第9章,1,0,0
U00157,第10章,1,1,100
U00158,第1章,0,1,100
U00158,第2章,0,1,100
U00158,第3章,1,1,100
U00158,第4章,1,1,100
U00158,第5章,1,1,100
U00158,第6章,1,1,100
U00158,第7章,1,1,100
U00158,第8章,1,1,100
U00158,第9章,1,0,74
U00158,第10章,1,1,100
U00159,第1章,0,0,0
U00159,第2章,1,0,0
U00159,第3章,1,0,0
U00159,第4章,1,0,0
U00159,第5章,1,0,0
U00159,第6章,1,0,0
U00159,第7章,1,0,0
U00159,第8章,1,0,0
U00159,第9章,1,0,0
U00159,第10章,1,0,19
U00160,第1章,0,1,100
U00160,第2章,0,1,100
U00160,第3章,1,1,100
U00160,第4章,1,1,100
U00160,第5章,1,0,21
U00160,第6章,1,0,0
U00160,第7章,1,0,0
U00160,第8章,1,0,0
U00160,第9章,1,0,0
U00160,第10章,1,1,100
U00161,第1章,0,1,100
U00161,第2章,1,1,100
U00161,第3章,1,1,100
U00161,第4章,1,0,84
U00161,第5章,1,0,0
U00161,第6章,1,0,0
U00161,第7章,1,0,0
U00161,第8章,1,0,0
U00161,第9章,1,0,0
U00161,第10章,1,1,100
U00162,第1章,0,1,100
U00162,第2章,1,1,100
U00162,第3章,1,1,100
U00162,第4章,1,1,100
U00162,第5章,1,1,100
U00162,第6章,1,0,79
U00162,第7章,1,0,0
U00162,第8章,1,0,0
U00162,第9章,1,0,0
U00162,第10章,1,1,100
U00163,第1章,0,1,100
U00163,第2章,0,0,92
U00163,第3章,1,0,0
U00163,第4章,1,0,0
U00163,第5章,1,0,0
U00163,第6章,1,0,0
U00163,第7章,1,0,0
U00163,第8章,1,0,0
U00163,第9章,1,0,0
U00163,第10章,1,1,100
U00164,第1章,0,1,100
U00164,第2章,1,1,100
U00164,第3章,1,1,100
U00164,第4章,1,0,77
U00164,第5章,1,0,0
U00164,第6章,1,0,0
U00164,第7章,1,0,0
U00164,第8章,1,0,0
U00164,第9章,1,0,0
U00164,第10章,1,1,100
U00165,第1章,1,1,100
U00165,第2章,1,1,100
U00165,第3章,1,1,100
U00165,第4章,1,1,100
U00165,第5章,1,1,100
U00165,第6章,1,1,100
U00165,第7章,1,1,100
U00165,第8章,1,1,100
U00165,第9章,1,0,43
U00165,第10章,1,1,100
U00166,第1章,0,1,100
U00166,第2章,1,1,100
U00166,第3章,1,1,100
U00166,第4章,1,1,100
U00166,第5章,1,1,100
U00166,第6章,1,1,100
U00166,第7章,1,0,72
U00166,第8章,1,0,0
U00166,第9章,1,0,0
U00166,第10章,1,1,100
U00167,第1章,0,1,100
U00167,第2章,0,1,100
U00167,第3章,0,1,100
U00167,第4章,1,1,100
U00167,第5章,1,1,100
U00167,第6章,1,1,100
U00167,第7章,1,0,5
U00167,第8章,1,0,0
U00167,第9章,1,0,0
U00167,第10章,1,1,100
U00168,第1章,0,1,100
U00168,第2章,0,1,100
U00168,第3章,1,0,3
U00168,第4章,1,0,0
U00168,第5章,1,0,0
U00168,第6章,1,0,0
U00168,第7章,1,0,0
U00168,第8章,1,0,0
U00168,第9章,1,0,0
U00168,第10章,1,1,100
U00169,第1章,0,1,100
U00169,第2章,0,1,100
U00169,第3章,1,0,10
U00169,第4章,1,0,0
U00169,第5章,1,0,0
U00169,第6章,1,0,0
U00169,第7章,1,0,0
U00169,第8章,1,0,0
U00169,第9章,1,0,0
U00169,第10章,1,1,100
U00170,第1章,1,1,100
U00170,第2章,1,1,100
U00170,第3章,1,0,5
U00170,第4章,1,0,0
U00170,第5章,1,0,0
U00170,第6章,1,0,0
U00170,第7章,1,0,0
U00170,第8章,1,0,0
U00170,第9章,1,0,0
U00170,第10章,1,1,100
U00171,第1章,0,1,100
U00171,第2章,0,1,100
U00171,第3章,1,1,100
U00171,第4章,1,0,82
U00171,第5章,1,0,0
U00171,第6章,1,0,0
U00171,第7章,1,0,0
U00171,第8章,1,0,0
U00171,第9章,1,0,0
U00171,第10章,1,1,100
U00172,第1章,0,1,100
U00172,第2章,0,1,100
U00172,第3章,0,0,98
U00172,第4章,1,0,0
U00172,第5章,1,0,0
U00172,第6章,1,0,0
U00172,第7章,1,0,0
U00172,第8章,1,0,0
U00172,第9章,1,0,0
U00172,第10章,1,1,100
U00173,第1章,0,0,0
U00173,第2章,0,0,0
U00173,第3章,0,0,0
U00173,第4章,1,0,0
U00173,第5章,1,0,0
U00173,第6章,1,0,0
U00173,第7章,1,0,0
U00173,第8章,1,0,0
U00173,第9章,1,0,0
U00173,第10章,1,0,73
U00174,第1章,0,1,100
U00174,第2章,0,1,100
U00174,第3章,0,1,100
U00174,第4章,1,1,100
U00174,第5章,1,1,100
U00174,第6章,1,1,100
U00174,第7章,1,1,100
U00174,第8章,1,0,33
U00174,第9章,1,0,0
U00174,第10章,1,1,100
U00175,第1章,0,0,83
U00175,第2章,0,0,0
U00175,第3章,0,0,0
U00175,第4章,1,0,0
U00175,第5章,1,0,0
U00175,第6章,1,0,0
U00175,第7章,1,0,0
U00175,第8章,1,0,0
U00175,第9章,1,0,0
U00175,第10章,1,1,100
U00176,第1章,0,1,100
U00176,第2章,0,0,26
U00176,第3章,1,0,0
U00176,第4章,1,0,0
U00176,第5章,1,0,0
U00176,第6章,1,0,0
U00176,第7章,1,0,0
U00176,第8章,1,0,0
U00176,第9章,1,0,0
U00176,第10章,1,1,100
U00177,第1章,1,1,100
U00177,第2章,1,1,100
U00177,第3章,1,0,98
U00177,第4章,1,0,0
U00177,第5章,1,0,0
U00177,第6章,1,0,0
U00177,第7章,1,0,0
U00177,第8章,1,0,0
U00177,第9章,1,0,0
U00177,第10章,1,1,100
U00178,第1章,0,1,100
U00178,第2章,0,1,100
U00178,第3章,0,1,100
U00178,第4章,1,0,73
U00178,第5章,1,0,0
U00178,第6章,1,0,0
U00178,第7章,1,0,0
U00178,第8章,1,0,0
U00178,第9章,1,0,0
U00178,第10章,1,1,100
U00179,第1章,1,1,100
U00179,第2章,1,1,100
U00179,第3章,1,1,100
U00179,第4章,1,1,100
U00179,第5章,1,1,100
U00179,第6章,1,0,53
U00179,第7章,1,0,0
U00179,第8章,1,0,0
U00179,第9章,1,0,0
U00179,第10章,1,1,100
U00180,第1章,0,1,100
U00180,第2章,1,1,100
U00180,第3章,1,1,100
U00180,第4章,1,1,100
U00180,第5章,1,0,79
U00180,第6章,1,0,0
U00180,第7章,1,0,0
U00180,第8章,1,0,0
U00180,第9章,1,0,0
U00180,第10章,1,1,100
U00181,第1章,0,1,100
U00181,第2章,0,1,100
U00181,第3章,0,1,100
U00181,第4章,1,0,81
U00181,第5章,1,0,0
U00181,第6章,1,0,0
U00181,第7章,1,0,0
U00181,第8章,1,0,0
U00181,第9章,1,0,0
U00181,第10章,1,1,100
U00182,第1章,0,1,100
U00182,第2章,0,1,100
U00182,第3章,0,1,100
U00182,第4章,1,0,3
U00182,第5章,1,0,0
U00182,第6章,1,0,0
U00182,第7章,1,0,0
U00182,第8章,1,0,0
U00182,第9章,1,0,0
U00182,第10章,1,1,100
U00183,第1章,1,0,0
U00183,第2章,1,0,0
U00183,第3章,1,0,0
U00183,第4章,1,0,0
U00183,第5章,1,0,0
U00183,第6章,1,0,0
U00183,第7章,1,0,0
U00183,第8章,1,0,0
U00183,第9章,1,0,0
U00183,第10章,1,0,63
U00184,第1章,0,1,100
U00184,第2章,0,0,80
U00184,第3章,0,0,0
U00184,第4章,1,0,0
U00184,第5章,1,0,0
U00184,第6章,1,0,0
U00184,第7章,1,0,0
U00184,第8章,1,0,0
U00184,第9章,1,0,0
U00184,第10章,1,1,100
U00185,第1章,0,1,100
U00185,第2章,0,1,100
U00185,第3章,1,0,69
U00185,第4章,1,0,0
U00185,第5章,1,0,0
U00185,第6章,1,0,0
U00185,第7章,1,0,0
U00185,第8章,1,0,0
U00185,第9章,1,0,0
U00185,第10章,1,1,100
U00186,第1章,0,1,100
U00186,第2章,1,1,100
U00186,第3章,1,1,100
U00186,第4章,1,1,100
U00186,第5章,1,1,100
U00186,第6章,1,1,100
U00186,第7章,1,1,100
U00186,第8章,1,0,37
U00186,第9章,1,0,0
U00186,第10章,1,1,100
U00187,第1章,0,1,100
U00187,第2章,0,1,100
U00187,第3章,0,1,100
U00187,第4章,1,1,100
U00187,第5章,1,1,100
U00187,第6章,1,1,100
U00187,第7章,1,1,100
U00187,第8章,1,1,100
U00187,第9章,1,0,82
U00187,第10章,1,1,100
U00188,第1章,0,1,100
U00188,第2章,0,0,38
U00188,第3章,1,0,0
U00188,第4章,1,0,0
U00188,第5章,1,0,0
U00188,第6章,1,0,0
U00188,第7章,1,0,0
U00188,第8章,1,0,0
U00188,第9章,1,0,0
U00188,第10章,1,1,100
U00189,第1章,0,1,100
U00189,第2章,0,1,100
U00189,第3章,0,1,100
U00189,第4章,1,1,100
U00189,第5章,1,1,100
U00189,第6章,1,1,100
U00189,第7章,1,0,61
U00189,第8章,1,0,0
U00189,第9章,1,0,0
U00189,第10章,1,1,100
U00190,第1章,0,1,100
U00190,第2章,0,1,100
U00190,第3章,0,0,31
U00190,第4章,1,0,0
U00190,第5章,1,0,0
U00190,第6章,1,0,0
U00190,第7章,1,0,0
U00190,第8章,1,0,0
U00190,第9章,1,0,0
U00190,第10章,1,1,100
U00191,第1章,0,0,0
U00191,第2章,0,0,0
U00191,第3章,1,0,0
U00191,第4章,1,0,0
U00191,第5章,1,0,0
U00191,第6章,1,0,0
U00191,第7章,1,0,0
U00191,第8章,1,0,0
U00191,第9章,1,0,0
U00191,第10章,1,0,87
U00192,第1章,1,1,100
U00192,第2章,1,1,100
U00192,第3章,1,1,100
U00192,第4章,1,1,100
U00192,第5章,1,1,100
U00192,第6章,1,1,100
U00192,第7章,1,1,100
U00192,第8章,1,1,100
U00192,第9章,1,0,51
U00192,第10章,1,1,100
U00193,第1章,0,1,100
U00193,第2章,0,1,100
U00193,第3章,0,0,38
U00193,第4章,1,0,0
U00193,第5章,1,0,0
U00193,第6章,1,0,0
U00193,第7章,1,0,0
U00193,第8章,1,0,0
U00193,第9章,1,0,0
U00193,第10章,1,1,100
U00194,第1章,0,0,0
U00194,第2章,1,0,0
U00194,第3章,1,0,0
U00194,第4章,1,0,0
U00194,第5章,1,0,0
U00194,第6章,1,0,0
U00194,第7章,1,0,0
U00194,第8章,1,0,0
U00194,第9章,1,0,0
U00194,第10章,1,0,58
U00195,第1章,0,1,100
U00195,第2章,1,0,9
U00195,第3章,1,0,0
U00195,第4章,1,0,0
U00195,第5章,1,0,0
U00195,第6章,1,0,0
U00195,第7章,1,0,0
U00195,第8章,1,0,0
U00195,第9章,1,0,0
U00195,第10章,1,1,100
U00196,第1章,0,1,100
U00196,第2章,1,1,100
U00196,第3章,1,1,100
U00196,第4章,1,1,100
U00196,第5章,1,0,88
U00196,第6章,1,0,0
U00196,第7章,1,0,0
U00196,第8章,1,0,0
U00196,第9章,1,0,0
U00196,第10章,1,1,100
U00197,第1章,1,1,100
U00197,第2章,1,1,100
U00197,第3章,1,1,100
U00197,第4章,1,1,100
U00197,第5章,1,1,100
U00197,第6章,1,1,100
U00197,第7章,1,0,7
U00197,第8章,1,0,0
U00197,第9章,1,0,0
U00197,第10章,1,1,100
U00198,第1章,0,1,100
U00198,第2章,0,0,20
U00198,第3章,0,0,0
U00198,第4章,1,0,0
U00198,第5章,1,0,0
U00198,第6章,1,0,0
U00198,第7章,1,0,0
U00198,第8章,1,0,0
U00198,第9章,1,0,0
U00198,第10章,1,1,100
U00199,第1章,0,1,100
U00199,第2章,0,1,100
U00199,第3章,1,1,100
U00199,第4章,1,1,100
U00199,第5章,1,1,100
U00199,第6章,1,1,100
U00199,第7章,1,0,56
U00199,第8章,1,0,0
U00199,第9章,1,0,0
U00199,第10章,1,1,100
U00200,第1章,1,1,100
U00200,第2章,1,1,100
U00200,第3章,1,1,100
U00200,第4章,1,1,100
U00200,第5章,1,1,100
